STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,STATE
US1VACR0008,"HILLSVILLE 3.7 W, VA US",,,,VIRGINIA
US1VAALC007,"ALEXANDRIA 0.7 S, VA US",,,,VIRGINIA
US1VACK0002,"BERRYVILLE 0.9 NNW, VA US",,,,VIRGINIA
USC00441692,"CHRISTIANSBURG, VA US",,,,VIRGINIA
US1VAGC0010,"GLOUCESTER COURTHOUSE 5.8 SSW, VA US",,,,VIRGINIA
US1VABT0002,"FINCASTLE 1.9 NNW, VA US",,,,VIRGINIA
US1VAGC0012,"GLOUCESTER POINT 0.6 S, VA US",,,,VIRGINIA
US1VAGC0011,"GLOUCESTER COURTHOUSE 9.3 NNW, VA US",,,,VIRGINIA
USC00440243,"APPOMATTOX, VA US",,,,VIRGINIA
US1VAHMC018,"HAMPTON 3.4 W, VA US",,,,VIRGINIA
US1VAGC0014,"GLOUCESTER POINT 2.4 E, VA US",,,,VIRGINIA
US1VAKQ0001,"MATTAPONI 2.6 NNW, VA US",,,,VIRGINIA
US1VACS0048,"BON AIR 4.0 S, VA US",,,,VIRGINIA
US1VABT0006,"FINCASTLE 5.4 WSW, VA US",,,,VIRGINIA
US1VAGC0016,"GLOUCESTER POINT 4.7 NW, VA US",,,,VIRGINIA
US1VAGC0015,"GLOUCESTER COURTHOUSE 6.6 W, VA US",,,,VIRGINIA
US1VAKQ0002,"SHACKLEFORDS 4.8 NE, VA US",,,,VIRGINIA
US1VAWH0005,"BRISTOL 6.7 W, VA US",,,,VIRGINIA
US1VACS0031,"RICHMOND 6.4 W, VA US",,,,VIRGINIA
USC00448084,"WEATHER FORECAST OFFICE STERLING, VA US",,,,VIRGINIA
US1VAVBC051,"VIRGINIA BEACH 4.2 NE, VA US",,,,VIRGINIA
US1VAPN0002,"FARMVILLE 1.0 SSW, VA US",,,,VIRGINIA
US1VASFC028,"SUFFOLK 14.4 NNE, VA US",,,,VIRGINIA
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",,,,VIRGINIA
US1VAVBC057,"VIRGINIA BEACH 3.2 E, VA US",,,,VIRGINIA
US1VAVBC058,"VIRGINIA BEACH 9.1 NNW, VA US",,,,VIRGINIA
US1VASFC025,"SUFFOLK 13.4 NE, VA US",,,,VIRGINIA
US1VAND0010,"KILMARNOCK 5.9 NNE, VA US",,,,VIRGINIA
US1VAHV0006,"BEAVERDAM 4.3 ESE, VA US",,,,VIRGINIA
USC00441209,"BURKES GARDEN, VA US",,,,VIRGINIA
US1VAHV0008,"MONTPELIER 4.8 E, VA US",,,,VIRGINIA
US1VAHMC001,"HAMPTON 7.5 WNW, VA US",,,,VIRGINIA
USC00441322,"FORT PICKETT, VA US",,,,VIRGINIA
US1VAHMC007,"HAMPTON 8.1 W, VA US",,,,VIRGINIA
US1VAGC0003,"GLOUCESTER COURTHOUSE 0.5 NW, VA US",,,,VIRGINIA
US1VAHMC005,"HAMPTON 1.9 NW, VA US",,,,VIRGINIA
US1VAHMC004,"HAMPTON 7.2 W, VA US",,,,VIRGINIA
US1VAGC0004,"GLOUCESTER COURTHOUSE 3.5 NNW, VA US",,,,VIRGINIA
USR0000VBAC,"BACK BAY VIRGINIA, VA US",,,,VIRGINIA
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",,,,VIRGINIA
US1VAAH0004,"AMHERST 1.7 SW, VA US",,,,VIRGINIA
USC00444909,"PURCELLVILLE, VA US",,,,VIRGINIA
US1VAND0001,"NORTHUMBERLAND HIGHWAY LOTTSBURG, VA US",,,,VIRGINIA
USC00441999,"COPPER HILL, VA US",,,,VIRGINIA
US1VAND0002,"LOTTSBURG 2.3 NNE, VA US",,,,VIRGINIA
US1VAGR0003,"INDEPENDENCE 1.3 S, VA US",,,,VIRGINIA
US1VAMN0024,"BLACKSBURG 1.3 ESE, VA US",,,,VIRGINIA
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",,,,VIRGINIA
US1VAGR0004,"FRIES 6.9 WSW, VA US",,,,VIRGINIA
US1VAGR0005,"TROUTDALE 8.7 SW, VA US",,,,VIRGINIA
US1VAND0007,"SUNNYBANK 0.8 ESE, VA US",,,,VIRGINIA
US1VACS0029,"BENSLEY 4.9 WSW, VA US",,,,VIRGINIA
US1VAGR0006,"GALAX 5.3 SW, VA US",,,,VIRGINIA
US1VAMN0025,"BLACKSBURG 1.6 NNE, VA US",,,,VIRGINIA
US1VACS0027,"MIDLOTHIAN 3.5 SSW, VA US",,,,VIRGINIA
US1VACS0026,"MIDLOTHIAN 4.7 SSW, VA US",,,,VIRGINIA
USC00447174,"RICHLANDS, VA US",,,,VIRGINIA
USC00448022,"PEARISBURG 4 SSE, VA US",,,,VIRGINIA
US1VAHMC021,"HAMPTON 6.3 SW, VA US",,,,VIRGINIA
US1VAMN0022,"BLACKSBURG 4.3 WSW, VA US",,,,VIRGINIA
US1VAMN0021,"BLACKSBURG 2.4 ENE, VA US",,,,VIRGINIA
USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",,,,VIRGINIA
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",,,,VIRGINIA
USC00441746,"CLARKSVILLE, VA US",,,,VIRGINIA
US1VAMN0013,"BLACKSBURG 1.7 ESE, VA US",,,,VIRGINIA
US1VAHMC022,"HAMPTON 1.9 N, VA US",,,,VIRGINIA
US1VAALC011,"ALEXANDRIA 1.2 W, VA US",,,,VIRGINIA
US1VAALC010,"ALEXANDRIA 1.6 W, VA US",,,,VIRGINIA
USC00449025,"WEST POINT 2 NW, VA US",,,,VIRGINIA
US1VAFXC001,"FAIRFAX 1.0 N, VA US",,,,VIRGINIA
US1VAPT0017,"CASCADE 4.3 N, VA US",,,,VIRGINIA
US1VAMN0053,"BLACKSBURG 1.9 SE, VA US",,,,VIRGINIA
US1VAPT0013,"JAVA 0.9 NNW, VA US",,,,VIRGINIA
US1VAPT0014,"GRETNA 0.5 WNW, VA US",,,,VIRGINIA
USC00448170,"STUART, VA US",,,,VIRGINIA
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",,,,VIRGINIA
US1VAPT0016,"CHATHAM 4.9 ENE, VA US",,,,VIRGINIA
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",,,,VIRGINIA
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",,,,VIRGINIA
US1VAHN0010,"BASSETT 2.6 ESE, VA US",,,,VIRGINIA
US1VAHN0012,"RIDGEWAY 2.5 NE, VA US",,,,VIRGINIA
US1VAHN0011,"MARTINSVILLE 0.4 WSW, VA US",,,,VIRGINIA
USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",,,,VIRGINIA
US1VARC0004,"LANCASTER 6.4 NNW, VA US",,,,VIRGINIA
US1VAPRC002,"PORTSMOUTH 4.1 SSE, VA US",,,,VIRGINIA
USC00440327,"ASHLAND, VA US",,,,VIRGINIA
US1VAAM0002,"JETERSVILLE 3.6 W, VA US",,,,VIRGINIA
US1VAYR0030,"SEAFORD 0.3 S, VA US",,,,VIRGINIA
US1VAMN0042,"RADFORD 0.4 W, VA US",,,,VIRGINIA
US1VACHC004,"COLONIAL HEIGHTS 0.3 ENE, VA US",,,,VIRGINIA
US1VAPT0003,"DANVILLE 5.5 N, VA US",,,,VIRGINIA
USW00013750,"NORFOLK NAS, VA US",,,,VIRGINIA
US1VAYR0026,"NEWPORT NEWS 7.2 NE, VA US",,,,VIRGINIA
US1VAYR0025,"NEWPORT NEWS 4.8 ENE, VA US",,,,VIRGINIA
US1VAYR0024,"WILLIAMSBURG 4.6 NNW, VA US",,,,VIRGINIA
US1VAMD0003,"MADISON 6.9 NNW, VA US",,,,VIRGINIA
US1VAPRC010,"PORTSMOUTH 3.3 NW, VA US",,,,VIRGINIA
US1VAMD0005,"MADISON 6.4 NNW, VA US",,,,VIRGINIA
US1VAYR0028,"WILLIAMSBURG 3.4 ENE, VA US",,,,VIRGINIA
US1VAMD0006,"MADISON 7.6 NNE, VA US",,,,VIRGINIA
US1VAYR0027,"GRAFTON 1.3 ENE, VA US",,,,VIRGINIA
US1VAMN0034,"CHRISTIANSBURG 4.4 WNW, VA US",,,,VIRGINIA
US1VAHN0009,"BASSETT 1.1 E, VA US",,,,VIRGINIA
US1VAYR0022,"NEWPORT NEWS 5.5 ENE, VA US",,,,VIRGINIA
US1VAMN0038,"CHRISTIANSBURG 3.2 SW, VA US",,,,VIRGINIA
USC00440551,"BEDFORD, VA US",,,,VIRGINIA
US1VASTC002,"STAUNTON 0.9 NNE, VA US",,,,VIRGINIA
US1VAWT0004,"WYTHEVILLE 7.5 WSW, VA US",,,,VIRGINIA
US1VAGH0007,"GUM SPRING 3.5 NNW, VA US",,,,VIRGINIA
US1VAJC0049,"TOANO 1.1 SSW, VA US",,,,VIRGINIA
US1VAGH0004,"MANAKIN SABOT 1.6 SW, VA US",,,,VIRGINIA
US1VAJC0046,"TOANO 2.0 NNE, VA US",,,,VIRGINIA
US1VARS0002,"LEBANON 3.1 NNE, VA US",,,,VIRGINIA
US1VAJC0045,"WILLIAMSBURG 4.7 WSW, VA US",,,,VIRGINIA
US1VAAB0021,"CHARLOTTESVILLE 11.1 SW, VA US",,,,VIRGINIA
US1VAJC0043,"WILLIAMSBURG 3.5 W, VA US",,,,VIRGINIA
US1VAJC0040,"WILLIAMSBURG 1.9 SW, VA US",,,,VIRGINIA
US1VAFR0038,"CALLAWAY 3.0 SSW, VA US",,,,VIRGINIA
US1VAAB0018,"CHARLOTTESVILLE 6.8 NNE, VA US",,,,VIRGINIA
USC00441159,"BUENA VISTA, VA US",,,,VIRGINIA
US1VAFR0036,"ROCKY MOUNT 8.5 S, VA US",,,,VIRGINIA
US1VASF0005,"FREDERICKSBURG 7.5 ESE, VA US",,,,VIRGINIA
US1VAAB0017,"CROZET 1.3 W, VA US",,,,VIRGINIA
US1VAFR0034,"WIRTZ 7.1 ENE, VA US",,,,VIRGINIA
US1VAFR0032,"UNION HALL 2.9 E, VA US",,,,VIRGINIA
USC00442009,"CORBIN, VA US",,,,VIRGINIA
US1VAFR0031,"ROCKY MOUNT 10.3 NE, VA US",,,,VIRGINIA
USC00443213,"FREE UNION, VA US",,,,VIRGINIA
USC00442245,"DANVILLE 2 SE, VA US",,,,VIRGINIA
USC00440187,"AMELIA COURTHOUSE, VA US",,,,VIRGINIA
US1VASF0009,"STAFFORD 6.1 WNW, VA US",,,,VIRGINIA
US1VACL0006,"HANOVER 3.0 N, VA US",,,,VIRGINIA
US1VACL0007,"RUTHER GLEN 1.7 ENE, VA US",,,,VIRGINIA
US1VAJC0038,"WILLIAMSBURG 3.8 WSW, VA US",,,,VIRGINIA
US1VAJC0036,"WILLIAMSBURG 1.6 ESE, VA US",,,,VIRGINIA
US1VAJC0031,"WILLIAMSBURG 5.8 WSW, VA US",,,,VIRGINIA
US1VAGXC001,"GALAX 0.7 ENE, VA US",,,,VIRGINIA
US1VAFR0028,"MARTINSVILLE 11.6 NNE, VA US",,,,VIRGINIA
US1VAAB0027,"HOLLYMEAD 3.2 NNW, VA US",,,,VIRGINIA
US1VAFR0024,"ROCKY MOUNT 2.2 NW, VA US",,,,VIRGINIA
US1VAAB0028,"AFTON 1.3 ENE, VA US",,,,VIRGINIA
USC00447925,"SOUTH BOSTON, VA US",,,,VIRGINIA
USC00443204,"FREDERICKSBURG SEWAGE, VA US",,,,VIRGINIA
USC00444414,"JOHN H KERR DAM, VA US",,,,VIRGINIA
USC00444777,"LEBANON, VA US",,,,VIRGINIA
USC00446955,"PULASKI 2 E, VA US",,,,VIRGINIA
US1VAAB0026,"CHARLOTTESVILLE 3.0 SW, VA US",,,,VIRGINIA
USC00444410,"JOHN FLANNAGAN LAKE, VA US",,,,VIRGINIA
US1VAPH0005,"POWHATAN 3.2 SW, VA US",,,,VIRGINIA
US1VALE0005,"JONESVILLE 1.4 NNW, VA US",,,,VIRGINIA
USC00446712,"PIEDMONT RESEARCH STATION, VA US",,,,VIRGINIA
US1VALE0002,"JONESVILLE 2 E, VA US",,,,VIRGINIA
US1VABR0003,"LAWRENCEVILLE 1.2 SSW, VA US",,,,VIRGINIA
US1VAPH0007,"POWHATAN 7.8 NE, VA US",,,,VIRGINIA
US1VAJC0026,"WILLIAMSBURG 3.1 SSE, VA US",,,,VIRGINIA
US1VAPQC003,"POQUOSON 6.1 WSW, VA US",,,,VIRGINIA
US1VAJC0025,"WILLIAMSBURG 8.2 NW, VA US",,,,VIRGINIA
US1VAMC0004,"CLARKSVILLE 3.4 SE, VA US",,,,VIRGINIA
US1VAJC0024,"WILLIAMSBURG 5.7 W, VA US",,,,VIRGINIA
US1VAPQC001,"POQUOSON 5.8 W, VA US",,,,VIRGINIA
US1VAJC0023,"WILLIAMSBURG 4.5 NW, VA US",,,,VIRGINIA
US1VAAL0005,"CLIFTON FORGE 0.5 SE, VA US",,,,VIRGINIA
US1VAFR0019,"FERRUM 1.9 SSW, VA US",,,,VIRGINIA
US1VAAL0003,"COVINGTON 4.1 E, VA US",,,,VIRGINIA
USC00446626,"PENNINGTON GAP, VA US",,,,VIRGINIA
US1VACRC002,"CHARLOTTESVILLE 0.5 NNE, VA US",,,,VIRGINIA
USC00442142,"CROZIER, VA US",,,,VIRGINIA
USC00448800,"WAKEFIELD 1 NW, VA US",,,,VIRGINIA
US1VACB0006,"CARTERSVILLE 2.2 NNW, VA US",,,,VIRGINIA
US1VANH0003,"EASTVILLE 5.0 NNW, VA US",,,,VIRGINIA
US1VANH0002,"FRANKTOWN 2.6 WSW, VA US",,,,VIRGINIA
US1VAJC0016,"WILLIAMSBURG 3.2 WNW, VA US",,,,VIRGINIA
US1VANH0004,"NASSAWADOX 4.6 SW, VA US",,,,VIRGINIA
US1VARK0008,"LEXINGTON 7.2 W, VA US",,,,VIRGINIA
US1VAJC0011,"WILLIAMSBURG 4.6 NNW, VA US",,,,VIRGINIA
US1VARK0007,"LEXINGTON 5.5 NW, VA US",,,,VIRGINIA
US1VAJC0010,"WILLIAMSBURG 4.1 WNW, VA US",,,,VIRGINIA
US1VARK0006,"LEXINGTON 8.6 NW, VA US",,,,VIRGINIA
US1VARK0003,"LEXINGTON 11.5 WSW, VA US",,,,VIRGINIA
US1VAFR0006,"BOONES MILL 12.6 E, VA US",,,,VIRGINIA
US1VAFR0004,"ROCKY MOUNT 3.1 SE, VA US",,,,VIRGINIA
US1VAFR0002,"HARDY 5.7 SE, VA US",,,,VIRGINIA
US1VAFR0001,"ROCKY MOUNT 3.6 W, VA US",,,,VIRGINIA
USC00443229,"FRONT ROYAL, VA US",,,,VIRGINIA
US1VAEMC001,"EMPORIA 1.3 SW, VA US",,,,VIRGINIA
USC00445880,"MUSTOE 1 SW, VA US",,,,VIRGINIA
USC00440079,"ALBERTA 5 N, VA US",,,,VIRGINIA
US1VARK0011,"ROCKBRIDGE BATHS 0.4 NW, VA US",,,,VIRGINIA
US1VAJC0001,"WILLIAMSBURG 3.2 W, VA US",,,,VIRGINIA
US1VAVBC040,"VIRGINIA BEACH 3.1 ENE, VA US",,,,VIRGINIA
US1VACSC026,"CHESAPEAKE 3.1 NNW, VA US",,,,VIRGINIA
US1VASP0003,"SPOTSYLVANIA 8.9 NW, VA US",,,,VIRGINIA
US1VASP0002,"FREDERICKSBURG 5.2 SSW, VA US",,,,VIRGINIA
US1VAFRC003,"FRANKLIN 1.9 NW, VA US",,,,VIRGINIA
US1VABH0007,"WARM SPRINGS 2.9 NNW, VA US",,,,VIRGINIA
USC00442208,"DALE ENTERPRISE, VA US",,,,VIRGINIA
US1VACSC017,"CHESAPEAKE 7.3 NE, VA US",,,,VIRGINIA
US1VABH0004,"GOSHEN 3.3 WNW, VA US",,,,VIRGINIA
US1VARK0009,"LEXINGTON 0.8 W, VA US",,,,VIRGINIA
USC00441593,"CHARLOTTESVILLE 2 W, VA US",,,,VIRGINIA
US1VABH0001,"MILLBORO 0.3 NW, VA US",,,,VIRGINIA
USC00440021,"ABINGDON 3 S, VA US",,,,VIRGINIA
US1VAAC0015,"PAINTER 4.4 W, VA US",,,,VIRGINIA
US1VAVBC030,"VIRGINIA BEACH 6.0 WNW, VA US",,,,VIRGINIA
US1VAAC0016,"METOMPKIN 0.9 SE, VA US",,,,VIRGINIA
US1VACSC015,"CHESAPEAKE 1.8 NE, VA US",,,,VIRGINIA
US1VASP0011,"FREDERICKSBURG 2.6 SW, VA US",,,,VIRGINIA
US1VACSC014,"CHESAPEAKE 4.3 ENE, VA US",,,,VIRGINIA
US1VASP0014,"CHANCELLORSVILLE 2.2 E, VA US",,,,VIRGINIA
US1VAVBC034,"VIRGINIA BEACH 9.5 N, VA US",,,,VIRGINIA
US1VASP0012,"SPOTSYLVANIA COURTHOUSE 6.5 WNW, VA US",,,,VIRGINIA
US1VAVBC037,"VIRGINIA BEACH 7.7 NW, VA US",,,,VIRGINIA
USR0000VGDR,"GREAT DISMAL NWR VIRGINIA, VA US",,,,VIRGINIA
US1VACM0003,"GLADYS 0.6 S, VA US",,,,VIRGINIA
US1VASP0008,"SPOTSYLVANIA COURTHOUSE 1.4 E, VA US",,,,VIRGINIA
USC00443640,"GRUNDY, VA US",,,,VIRGINIA
US1VANNC026,"NEWPORT NEWS 1.6 ENE, VA US",,,,VIRGINIA
USC00442790,"EMPORIA 1 WNW, VA US",,,,VIRGINIA
US1VAAC0020,"TASLEY 0.5 SW, VA US",,,,VIRGINIA
US1VANNC023,"NEWPORT NEWS 0.9 S, VA US",,,,VIRGINIA
US1VANNC024,"NEWPORT NEWS 5.8 N, VA US",,,,VIRGINIA
US1VANNC022,"NEWPORT NEWS 1.8 SE, VA US",,,,VIRGINIA
US1VAVBC021,"VIRGINIA BEACH 3.1 ENE, VA US",,,,VIRGINIA
US1VACM0014,"ALTAVISTA 5.6 NNE, VA US",,,,VIRGINIA
USC00441136,"BUCKINGHAM, VA US",,,,VIRGINIA
US1VAPR0006,"WOOLWINE 3.7 NNE, VA US",,,,VIRGINIA
USC00443310,"GATHRIGHT DAM, VA US",,,,VIRGINIA
US1VAPR0008,"WOOLWINE 3.2 ENE, VA US",,,,VIRGINIA
US1VAPR0009,"STUART 4.0 ESE, VA US",,,,VIRGINIA
US1VANNC012,"NEWPORT NEWS 2.5 ESE, VA US",,,,VIRGINIA
USC00445853,"MOUNT WEATHER 3, VA US",,,,VIRGINIA
USC00440166,"ALTAVISTA, VA US",,,,VIRGINIA
US1VAWYC006,"WAYNESBORO 1.5 WSW, VA US",,,,VIRGINIA
US1VAHL0008,"VIRGILINA 6.2 N, VA US",,,,VIRGINIA
US1VAWYC005,"WAYNESBORO 1.6 WNW, VA US",,,,VIRGINIA
US1VAMT0008,"BAVON 0.1 W, VA US",,,,VIRGINIA
US1VAMT0007,"MATHEWS 1.5 NNE, VA US",,,,VIRGINIA
US1VANNC007,"NEWPORT NEWS 2.7 ESE, VA US",,,,VIRGINIA
US1VAMT0006,"PORT HAYWOOD 0.7 WSW, VA US",,,,VIRGINIA
US1VAAB0010,"CHARLOTTESVILLE 8.4 W, VA US",,,,VIRGINIA
US1VAMT0002,"MATHEWS 2.2 WSW, VA US",,,,VIRGINIA
US1VAMT0001,"PORT HAYWOOD 1.0 SE, VA US",,,,VIRGINIA
US1VAVBC013,"VIRGINIA BEACH 2.4 N, VA US",,,,VIRGINIA
US1VAAB0006,"AFTON 5.4 ESE, VA US",,,,VIRGINIA
USC00444876,"LEXINGTON, VA US",,,,VIRGINIA
USC00447904,"SOMERSET, VA US",,,,VIRGINIA
US1VANNC004,"NEWPORT NEWS 3.3 E, VA US",,,,VIRGINIA
US1VAPC0011,"SOUTH PRINCE GEORGE 6.8 S, VA US",,,,VIRGINIA
US1VAJC0072,"WILLIAMSBURG 3.5 WNW, VA US",,,,VIRGINIA
US1VALD0040,"LOVETTSVILLE 3.1 ESE, VA US",,,,VIRGINIA
US1VAFR0050,"MONETA 6.2 S, VA US",,,,VIRGINIA
US1VAFR0049,"ROCKY MOUNT 3.8 SSW, VA US",,,,VIRGINIA
US1VABD0039,"FOREST 1.6 NW, VA US",,,,VIRGINIA
US1VATZ0005,"CEDAR BLUFF 3.6 SW, VA US",,,,VIRGINIA
US1VAAP0004,"PAMPLIN 1.6 NNE, VA US",,,,VIRGINIA
US1VALYC011,"LYNCHBURG 3.3 S, VA US",,,,VIRGINIA
US1VARCC026,"RICHMOND 2.5 WNW, VA US",,,,VIRGINIA
US1VABD0010,"VINTON 2.6 E, VA US",,,,VIRGINIA
US1VALS0002,"MINERAL 10.2 ESE, VA US",,,,VIRGINIA
US1VAST0019,"IVOR 2.7 ESE, VA US",,,,VIRGINIA
US1VAFX0129,"ALEXANDRIA 4.0 SW, VA US",,,,VIRGINIA
US1VAWLC018,"WILLIAMSBURG 5.1 SE, VA US",,,,VIRGINIA
US1VACS0067,"ETTRICK 6.9 WNW, VA US",,,,VIRGINIA
US1VAVBC075,"VIRGINIA BEACH 9.7 NNE, VA US",,,,VIRGINIA
US1VAVBC076,"FORT STORY 1.5 SE, VA US",,,,VIRGINIA
US1VALN0004,"LANCASTER 9.0 W, VA US",,,,VIRGINIA
US1VAHV0018,"MONTPELIER 1.6 NE, VA US",,,,VIRGINIA
US1VAHV0017,"MECHANICSVILLE 6.9 SE, VA US",,,,VIRGINIA
US1VAMN0051,"BLACKSBURG 1.7 ESE, VA US",,,,VIRGINIA
USC00449263,"WOODSTOCK 2 NE, VA US",,,,VIRGINIA
US1VAYR0032,"WILLIAMSBURG 0.8 NNW, VA US",,,,VIRGINIA
US1VACHC005,"COLONIAL HEIGHTS 1.8 NE, VA US",,,,VIRGINIA
US1VACSC028,"CHESAPEAKE 3.8 NNW, VA US",,,,VIRGINIA
US1VAAC0023,"CHINCOTEAGUE 0.6 SE, VA US",,,,VIRGINIA
US1VAFRC004,"FRANKLIN 1.2 NW, VA US",,,,VIRGINIA
